emotion_num,gender,intensity,statement,repitation,path,emotion,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
5,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav,angry,-582.5717,54.093273,9.435105,16.121847,-1.3453387,8.153312,-2.9947586,4.6179743,-8.696441,1.4722507,0.091604,0.50786775,-1.8510685,0.93599415,-1.0319556,2.8426785,-3.9217587,0.8716081,-2.361525,0.1609787,-3.6910555,1.8657359,-2.4715965,-0.33703288,-2.7496817,1.1513988,-4.1113443,1.2373675,-1.370721,-0.38529092,0.30652085,1.7251498,0.44321096,0.6531895,0.02379659,0.617975,-0.13797887,0.20805858,1.4966358,1.9893379
5,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-01-11.wav,angry,-537.9214,49.517696,0.3765504,11.028488,-6.1291738,5.7337413,-4.1213217,1.2026901,-9.669126,-2.1560717,-0.91138023,-0.5634321,-3.8082643,1.0016167,-3.3228104,-0.3406729,-5.9810834,0.048957266,-2.8413053,-1.6998489,-5.4679513,0.89341104,-4.043392,-1.1899093,-3.5786486,1.3024796,-5.630242,0.507667,-3.5791454,0.15236333,1.5684034,4.4456544,4.5735707,5.1337137,2.3273423,0.959182,-0.39359233,0.07443075,1.460149,4.0723443
5,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav,angry,-536.3048,53.647266,3.458189,13.064273,-6.031301,7.4962797,-6.2504716,0.866873,-9.759626,-2.727386,-0.8570165,-1.499443,-4.2577434,0.72490126,-3.8429642,0.35796472,-7.1048484,0.2826106,-2.8592079,-1.3398505,-6.045779,0.3831905,-4.5897074,-1.6094611,-3.9140394,0.51029533,-5.158238,0.26750645,-4.0642896,-0.4273655,-1.2892901,1.1353348,0.53268194,3.8620882,0.68872905,2.4411592,0.54516447,-0.024329334,0.84828925,2.152476
5,male,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-01-11.wav,angry,-450.66428,39.66696,-3.2735074,10.967799,-7.7946506,0.6205245,-5.392633,4.2643204,-8.763309,-2.579891,-2.6126869,1.7304233,-5.300577,1.37708,-4.182711,1.6154629,-6.4918013,0.9678983,-4.8345265,0.2656132,-4.972134,0.9662407,-1.4770895,2.357118,-0.8168062,2.7292132,-2.4067023,1.167848,0.2999975,1.9177628,2.2541583,4.4002976,2.7916896,3.8919709,5.8954625,7.1194263,5.303088,4.483464,1.6973456,2.6925519
5,male,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav,angry,-382.09567,35.746628,-11.148056,8.725183,-15.428268,0.12807979,-8.885128,2.9869416,-11.931947,-4.09323,-3.558814,0.55779654,-5.9099045,1.9163215,-4.292065,-0.42521796,-5.00824,1.4019153,-4.4307218,2.3042154,-2.780779,4.455232,3.3081884,8.77077,6.977075,10.230049,4.0609345,7.177544,2.966529,2.8016474,1.2217239,3.53534,4.179552,4.410517,1.4231323,2.545047,1.918699,2.9041395,-0.47465506,0.91780597
5,male,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav,angry,-371.31403,44.0496,-5.548361,12.622269,-11.76061,-3.1411245,-4.142089,4.342179,-10.339364,-3.2284646,-2.7443938,0.5327847,-5.154075,2.672862,-6.275879,-0.541385,-7.5574694,1.3909881,-6.1299734,1.6868074,-2.871663,4.560399,-0.56424505,5.6351047,2.2939813,4.6821747,1.3745934,5.429218,4.9857306,7.1063356,4.799105,6.8519716,5.018853,6.6199884,5.066564,4.4834714,1.222626,1.6385257,1.6047827,2.203062
5,male,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-02-11.wav,angry,-354.50977,28.291655,-13.048548,6.0888686,-17.728563,-0.42240456,-6.7137256,1.7776154,-11.593143,-5.3797846,-3.251837,-0.3157924,-8.172148,1.5922664,-6.761819,-2.0255148,-10.492213,1.2851149,-1.2334034,8.333408,2.2139072,9.056338,0.5767743,7.1733913,4.9400277,10.6672125,6.3840256,5.972887,-0.37797958,1.0422652,1.3397393,3.732572,0.36405167,1.357547,0.35594624,2.6579294,1.4701374,3.5,1.8644778,1.7814926
6,male,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-01-11.wav,fearful,-650.24554,61.297512,11.852517,19.458063,2.3628142,11.3732195,0.0007565308,6.743104,-6.7289453,4.068942,2.3346426,4.3255916,-2.1996093,2.7101614,-1.7889986,6.1019483,-4.251755,3.217074,-2.1155746,2.9556704,-6.008263,1.1519446,-1.524988,0.94896424,-3.135038,1.0283068,-4.3248477,1.8922421,-2.5094416,-1.0962706,-0.63130355,0.44548234,0.07056259,-1.0291389,-1.7907845,-2.5930889,-1.3217194,-0.49915305,-1.6737704,-1.4195303
6,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-01-01-02-11.wav,fearful,-620.9254,60.19257,11.931806,16.119755,0.0651041,8.9636135,0.27185664,6.4390383,-8.004539,0.98353666,-0.9045319,4.022556,-3.7085366,2.2818108,-2.8024302,4.8444467,-4.8590984,2.7270107,-2.3915482,1.3392065,-5.877515,2.4633684,-2.9346187,1.0010289,-3.7246246,1.0551443,-4.6993527,2.1247387,-1.5401634,-0.92869985,-1.1289629,-0.19133483,-1.513302,0.07473247,-2.704604,-2.5043936,-2.6793861,-1.4439583,-0.15878513,0.6542314
6,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-01-11.wav,fearful,-612.35114,58.317387,7.119278,15.609076,2.2530346,8.81316,-2.7394373,-4.358703,-10.128003,0.50577277,-2.3087432,1.207105,-4.3882694,1.0929555,-1.934984,5.5520897,-5.923994,1.0168462,-3.0837202,0.36520067,-6.032182,1.5062875,-1.6912847,-0.017499603,-3.5920599,2.0883214,-3.3116517,1.4801524,-1.7089084,-0.6592996,-0.78677666,-0.343579,-1.7904739,-1.5111827,-1.047654,-0.075034484,1.6459163,2.3162286,2.1365056,1.4713073
6,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-01-02-02-11.wav,fearful,-608.37604,58.073776,7.6026735,13.966783,1.8336598,7.848661,-1.930745,-1.2985401,-7.4632463,0.84001356,-1.8460524,1.670638,-5.301818,2.4565616,-0.71340257,5.6106634,-4.6931267,1.162054,-2.8510659,1.3853258,-5.2596726,1.7875898,-1.4542176,-0.8107862,-2.9435532,0.8944961,-3.2568161,-0.0032189963,-2.3331325,0.13081703,-0.33068794,0.05951265,-0.92698705,-3.1376288,-2.647817,-3.3519382,-1.4745902,-0.10058395,0.9942243,0.8219479
6,male,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-01-11.wav,fearful,-483.31464,45.982857,-8.965488,9.997782,-4.511325,0.9267638,-5.717176,-0.7254242,-14.467844,-1.9440264,-2.7982397,2.7963223,-5.7013283,-0.09242215,-5.7567325,2.6096966,-7.0944824,-0.04267936,-4.4817905,0.8219212,-6.335881,-0.42897764,-1.6317798,-0.00083110644,-2.9502835,1.2020645,-4.3886137,1.712436,0.38468516,4.999675,9.449508,10.013008,8.994085,4.9024415,0.18622705,0.92254585,1.1879989,2.9917567,4.105897,1.3575097
6,male,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-02-11.wav,fearful,-451.49023,39.25053,-7.5882807,9.0856495,-2.6096482,1.8461193,-4.891623,1.2391462,-10.939431,0.83438975,-2.8664489,0.07602388,-7.981497,1.4717066,-4.703349,4.234843,-5.81419,-0.8166796,-3.2152374,-0.07884172,-4.4805875,-0.835442,-2.2069552,3.7064834,1.6985072,9.217488,5.487185,8.387797,7.263571,6.4079256,5.7784495,5.5426006,4.9337983,4.1058507,2.4218569,2.6312175,2.6179552,1.145063,1.8388304,0.76335585
6,male,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-01-11.wav,fearful,-443.40506,35.502644,-11.579319,6.291712,-5.981317,-1.0360647,-6.036631,-4.1763716,-14.560138,-2.051571,-3.760585,1.1021789,-8.140614,-0.9071737,-4.7061276,3.8732212,-8.202573,-0.8909355,-5.392087,-0.8890321,-4.779575,-0.45161197,2.1786103,6.563218,2.325332,8.148705,1.4328047,7.4782248,5.6174636,5.2899675,2.8991158,1.3320228,3.5100129,3.4631317,1.4444298,1.8917214,0.17560664,2.1588562,2.9127836,1.1324979
6,male,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-02-11.wav,fearful,-434.71478,36.489574,-9.62764,3.7671275,-8.636764,4.195745,-6.8261223,-2.0354283,-13.622077,-1.854516,-3.1487525,1.8222322,-7.212513,0.7831282,-4.841768,4.927186,-8.150143,-0.2799211,-5.5841765,0.33680415,-4.8225393,2.334131,0.33042246,8.957831,6.0101857,12.147734,7.7848644,9.47427,4.3790526,2.9157107,2.2570903,5.7324624,4.8007317,3.4378138,2.0318272,1.2894241,0.17017452,1.812057,2.3266845,1.5149662
7,male,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-01-11.wav,disgust,-629.22797,57.411564,9.824773,21.128477,-0.5754071,8.397604,-0.5615718,3.1265047,-8.554026,0.8335966,1.9358882,1.5358485,-5.11407,2.9116194,-1.9123604,2.672542,-4.574681,2.1830637,-2.1335196,1.3459954,-4.8008165,1.0377867,-2.5932524,-0.29525775,-1.2230831,-0.18509494,-3.0551353,0.888168,-1.2936411,-0.0101411445,0.5570109,1.4219593,1.1602534,1.0620807,-1.1638942,-0.45898688,-0.16036704,-0.044462577,0.12637243,0.891106
7,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-01-01-02-11.wav,disgust,-607.3431,56.155876,6.712875,20.179003,0.8368579,5.4493165,0.7123824,1.4478662,-7.9038696,1.1054292,0.03797487,0.80245036,-3.7337708,1.6848959,-2.1803648,3.1614597,-4.0746927,2.0809398,-0.9564006,3.180984,-5.0605783,0.35221788,-1.6055716,-0.671436,-0.96296877,0.8655765,-2.5141747,1.8982917,-1.5614408,1.2997437,0.8490561,2.245857,1.5579,0.31473237,-1.1853956,-0.29796326,-1.2974263,0.4825277,0.8458774,1.3188199
7,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-01-11.wav,disgust,-630.0534,59.73804,11.860773,14.349814,-2.626153,9.113216,-2.3029916,3.210774,-4.985974,0.08670424,1.8697236,-0.33335713,-3.9241145,1.7002643,-0.13926111,1.8999369,-3.654423,-0.3040627,-1.6258932,1.5421174,-5.887602,2.0207186,-2.5314786,-1.3583269,-2.8330839,0.44585153,-2.5274305,-0.043404896,-1.6468114,-0.12124072,0.22187813,0.37349057,-0.35835767,0.21848531,-2.469384,-0.24149902,-2.3039892,-0.8164577,-0.9705596,0.3517996
7,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-02-11.wav,disgust,-601.5107,65.20678,14.788141,15.090501,-5.6236644,5.2195387,-2.467947,2.4998305,-8.752289,-2.040565,0.13291864,-1.7927954,-5.315078,-0.14782767,-3.3504555,-1.0130022,-6.5067315,-2.7145693,-4.8333135,-0.5135517,-5.821975,0.31543097,-4.426433,-2.690482,-3.8376784,0.41496143,-4.210366,-0.88032174,-2.0070567,-1.1255802,-0.7360328,-0.5925289,-0.29223248,-1.1334468,-3.280523,-2.250876,-2.8055592,-1.2081809,-1.0733134,0.3007966
7,male,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-01-11.wav,disgust,-566.20245,54.74115,5.0746756,20.978592,-1.8792799,8.087827,-1.9113286,3.1648276,-10.488811,2.5332723,2.2805429,2.2266257,-4.158941,3.8975785,-2.6191673,1.3191777,-3.2573934,3.4464438,-1.4367057,2.6086705,-5.0792913,1.6574641,-2.5627687,2.6725874,-1.8132352,0.073011704,-0.83612126,2.2487907,-0.3390153,2.8040302,2.3948245,1.4947101,0.8076084,0.81847066,-0.26304442,1.8398147,0.6547492,2.859851,1.9677684,2.0543394
7,male,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-02-01-02-11.wav,disgust,-579.7211,61.329025,7.273177,23.497126,0.5771349,8.773997,-1.4355184,5.0618296,-10.515424,5.647304,0.7349972,0.96769565,-5.2628217,3.639557,-1.182722,3.7151484,-3.921625,6.117989,-2.1077776,2.7793107,-2.4139993,2.737391,-3.0408254,2.1731682,-1.1284316,0.8038972,-3.4830713,2.4242682,-2.183784,2.057283,0.030347446,0.39395252,1.4426903,-0.13794895,-0.31093606,0.32087597,-0.5369213,-0.95294154,-0.3360758,-1.1012524
7,male,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-01-11.wav,disgust,-598.04034,68.33664,12.074859,14.67159,-6.330846,7.9182863,-2.5322382,1.6493134,-12.410765,-1.180312,0.0059934817,1.5840007,-6.3467083,2.9254951,-3.6534483,-0.48153773,-7.626168,-1.8205765,-2.8077,0.716737,-7.092321,1.0589272,-5.1989884,-0.7864574,-3.1365845,0.121793285,-5.138631,1.4638956,-3.3558831,-0.35268322,-2.2145667,-0.7552323,-1.4349825,-1.4820848,-2.4156616,-0.78000385,-1.5983009,-1.9668014,-1.5824814,-0.9495241
7,male,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-02-02-02-11.wav,disgust,-543.7525,55.616425,7.359772,12.733553,-6.533894,4.6290627,-3.7846885,0.70833296,-8.5906925,1.3500379,-0.7898462,-0.35026416,-7.2744536,0.2941211,-3.7131526,-3.301344,-3.524562,0.3574157,-4.099905,-1.0351306,-6.684232,0.12844591,-3.9606342,-1.879904,-3.0779505,-0.99748296,-5.860977,-1.565129,-3.7111342,-0.7779232,-1.880801,-0.44223842,-2.8219562,-1.7581807,-2.279203,-0.35552314,1.4244872,2.248982,0.9890695,1.1770854
8,male,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-01-11.wav,surprised,-670.95044,46.826054,8.889081,12.633077,1.5016004,8.624075,-1.4995505,2.6660619,-5.9088144,2.2354684,1.7827103,3.3483753,-3.6023085,3.456367,-0.60550755,1.7026894,-1.9024285,1.6422039,-1.4970756,4.449887,-2.482449,5.4989343,1.0088489,1.4360563,0.4942215,1.0927031,-1.025032,3.0765514,0.4360885,4.266172,3.3633142,4.3170652,2.5012355,1.8785212,0.31959537,0.7061363,0.87041736,1.5479275,1.0389533,0.9145171
8,male,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-08-01-01-02-11.wav,surprised,-632.15314,46.480682,5.732742,6.675164,-2.1080317,5.089376,-5.1374354,1.1818473,-6.8121367,-1.0051887,-1.9637316,0.7872999,-6.1455355,1.1125395,-0.2464083,-1.0705237,-4.0981402,1.6778536,-3.3006327,2.5398514,-2.515271,4.1226606,1.5014186,1.6010013,1.5654806,3.7258584,0.2557981,5.4598184,3.5151598,6.4725475,5.171223,3.37405,2.5613801,2.6408312,0.7761198,0.83460474,0.5370599,0.9042726,0.6692803,1.6771994
8,male,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-01-11.wav,surprised,-582.729,47.671112,5.895596,12.563377,-1.0574932,6.0458584,-1.0249134,3.285811,-10.12722,0.3409474,-0.37946716,1.196065,-4.5894723,0.7293896,-1.1802869,4.6816673,-3.5511694,2.4930117,-1.6694124,1.2450314,-4.947149,2.7431219,-2.4259238,0.107271515,-3.5201154,0.91579866,-1.9284675,1.7186619,1.6321825,4.265433,4.02223,5.2598877,2.8469024,3.2668004,2.0224102,3.522106,2.804974,2.845836,2.088146,1.7124848
8,male,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-08-01-02-02-11.wav,surprised,-578.0598,51.188362,-2.9243944,8.502157,-2.851977,7.8765993,-5.9250917,-4.1138735,-16.093374,0.75222206,-1.1784796,0.7718448,-5.2192516,-0.00913018,-3.7190087,3.0628905,-3.4960618,-0.50563425,-3.1556158,0.62792784,-7.382433,2.9029098,2.4733274,5.915779,3.8388977,5.067736,-0.3728552,5.7683344,-1.6210725,4.4943213,5.701295,4.928133,6.511981,5.037207,1.6873553,0.7412442,-0.98675656,0.45239532,1.0948673,1.5012614
8,male,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-01-11.wav,surprised,-592.57916,40.866375,0.7293974,10.677663,-1.4433678,4.86707,-4.205132,0.47643408,-7.7726493,0.21964969,-1.1332663,1.7743012,-5.8117948,-0.19994713,-2.360551,-0.1477044,-2.245803,0.06750471,-2.7583995,1.9282447,-3.2723265,3.7865803,1.7356836,2.429815,0.46327224,4.340715,1.5497429,8.478277,4.2959223,7.023657,5.6279416,4.516112,2.227568,1.1303763,1.0765086,2.7443511,1.1843381,1.7090315,0.49874842,1.3771696
8,male,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-08-02-01-02-11.wav,surprised,-508.7367,38.253082,-1.2732601,8.778753,-6.506752,4.4051275,-6.065781,3.5465689,-10.889424,0.43060938,-1.2823629,-0.023593618,-7.7646036,-0.06449674,-4.5607376,-1.3917701,-6.4173365,0.3322066,-4.3425756,1.8250414,-2.9534607,4.6210685,0.3395465,4.9691973,3.9705865,7.30205,5.258213,6.0653315,0.7555122,2.0881426,0.9796727,2.793752,2.1295702,1.9225632,1.157857,-0.6451326,-1.2639308,1.0605929,0.50564694,0.39616305
8,male,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-01-11.wav,surprised,-546.78876,39.208145,-0.1572599,8.500391,-4.2604384,5.744138,-6.775956,1.9515381,-11.55445,-0.32380182,-1.6197927,0.72683394,-6.643902,0.7591973,-0.8321373,-0.86624056,-5.8276615,0.80583924,-4.169916,2.9962955,-0.6253381,7.184007,2.0472124,1.9728962,-1.9314761,1.8501594,-0.09932236,6.242865,2.6720033,5.7508764,4.043839,4.607319,3.2592711,2.2897077,0.3105252,-0.78220856,-0.51840454,1.2604719,0.7056525,0.7222744
8,male,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-08-02-02-02-11.wav,surprised,-530.33435,31.53416,1.4433445,9.508928,-5.558265,4.0305276,-7.176713,2.9363647,-12.129194,1.2448848,-2.949302,-1.0445784,-7.59359,1.5924836,-2.6177585,-1.2428555,-5.7394457,-0.8383197,-4.842145,1.251014,-3.08454,4.848063,1.1093688,4.5742044,2.3185308,7.4453673,5.1423783,6.6886363,2.2669845,1.5559957,1.212194,2.807559,1.2991807,1.7827816,0.18408622,-0.956067,-0.9898683,-0.004394761,-0.6477981,-0.62514305
1,female,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-01-12.wav,neutral,-686.393,63.113647,-4.4596624,14.113541,-1.9175754,-1.2227261,-4.858022,-6.273964,-13.468405,-1.3032366,-9.6409,-0.8077862,-10.650216,-1.1321489,-2.4574907,-7.220221,-9.497921,-1.7653633,-4.534313,-4.4336505,-5.571551,-4.349147,-7.7110915,-3.384966,-3.2737346,-0.45937604,0.57465184,2.7706883,0.55849403,3.2034416,0.75700563,2.6836295,3.2805064,4.919947,5.147307,3.6041481,4.5654893,1.4849771,0.39926547,-2.6616037
1,female,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-01-01-01-02-12.wav,neutral,-692.24786,60.737324,-5.4194427,14.910948,-0.8484896,0.027704416,-5.081204,-4.9726763,-11.936355,2.779654,-9.188953,-1.6405859,-8.812678,-0.18233415,-1.7788248,-4.4640822,-8.381711,0.026149973,-4.8265524,-3.0814402,-3.1600685,-1.7687434,-5.35371,-1.7143235,-2.4062088,-0.22310005,1.2082978,2.81492,-0.29448944,2.031397,-1.4123238,1.7014902,2.3206496,5.6311316,6.2929106,5.684117,6.1299553,4.833971,4.2725425,0.60635835
1,female,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-01-12.wav,neutral,-667.52325,61.18464,-3.9710228,12.14248,2.309235,-0.2220259,-9.959597,-9.034257,-13.057488,3.403503,-10.475608,0.13826664,-11.0281,-0.81517047,-2.5692377,-7.002875,-10.024976,-0.32386252,-6.723553,-4.4104667,-5.563069,-3.2143047,-6.439209,-2.610243,-3.9060795,0.76060915,-0.80976653,2.2020607,-0.45546252,5.937331,3.8333502,6.956538,5.06914,4.614153,2.3508375,1.9369842,3.3744774,7.5164185,6.8957567,3.2466688
1,female,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-01-01-02-02-12.wav,neutral,-679.79834,57.439137,0.181925,10.990211,-0.32849315,2.027799,-6.858776,-6.673086,-8.32218,3.4405658,-11.456733,0.7779083,-9.980857,-0.02601575,-3.2850325,-6.9142895,-7.282129,-0.59609485,-8.388378,-3.061086,-5.314202,-3.0736353,-7.72429,-2.7411137,-5.408911,-0.70810384,-2.5102336,1.5961223,-1.5989848,3.484346,1.4927776,2.9919124,2.1877677,3.989436,3.1175025,5.258464,4.0827484,6.727083,3.8784647,5.1304584
2,female,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-01-12.wav,calm,-663.22925,61.925926,-4.7894373,12.175849,-1.9828588,0.42184645,-4.757253,-3.662156,-10.982067,-0.31520545,-10.199204,1.8248916,-11.125787,-0.6150465,-1.5092287,-4.5482864,-8.790376,-1.7659339,-5.5629992,-2.902388,-4.5106506,-2.3557756,-4.55082,0.53987294,-0.8607425,3.7332025,2.0799994,4.6499143,0.8433563,4.918656,2.1677802,4.2270484,3.8233635,5.246583,6.144437,5.0898476,5.330189,4.0826035,1.5661672,0.6222502
2,female,1,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-02-01-01-02-12.wav,calm,-668.7829,72.0911,-5.494921,15.009787,-0.84445995,3.6978722,-5.4724426,-5.873287,-9.9303,-1.6973542,-8.140381,2.621095,-13.683121,-0.1274695,-1.0640074,-3.7048714,-8.419796,-0.73444813,-3.1351585,-1.9829373,-5.2846546,-1.3770101,-3.6237457,-0.5770548,-1.2139,2.735425,2.3277025,3.6212327,0.8633202,5.745217,2.1987371,3.4615781,1.6533401,3.2189155,4.7226906,3.941508,5.683137,4.658681,1.7318772,0.44503692
2,female,1,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-01-12.wav,calm,-674.3921,55.10803,-6.488577,10.425609,-0.7500084,-0.832061,-9.997681,-7.1956706,-13.114391,-1.3557009,-11.565911,-0.7645434,-13.41758,-0.5998371,-4.1137486,-7.054962,-9.946213,-2.8461983,-6.8790035,-5.059061,-7.2019043,-3.0091867,-7.900699,-3.5484316,-2.923044,-0.2679258,-2.3945909,1.4682345,-1.9406226,4.52714,4.051772,7.22549,6.962565,6.808626,4.384313,2.7445154,3.7343256,3.2245321,1.0080944,-2.1493263
2,female,1,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-02-01-02-02-12.wav,calm,-675.8798,54.095726,-4.6803675,12.651669,-0.15612698,-0.40996528,-9.16842,-8.435971,-11.533772,-1.2049743,-10.816376,-0.4578103,-13.645815,-0.52686006,-3.2113342,-6.6623425,-9.315762,-0.7110299,-4.7884684,-3.1404939,-4.937938,-1.0045047,-5.1790056,-2.742731,-2.4707408,1.7151443,0.338929,4.7065563,1.139504,5.754683,1.1903527,1.1797743,1.2968066,2.7463999,6.8637094,5.9253826,6.6703286,4.832744,1.4805427,-0.7961963
2,female,2,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-01-12.wav,calm,-676.7696,56.9935,-6.591256,12.844738,-1.8005223,-0.060760453,-6.028054,-3.9445486,-11.625686,-3.7590594,-9.857128,0.17838736,-12.370812,-1.2065716,-2.7601724,-6.823931,-10.656162,-3.9148276,-5.3129363,-4.0626907,-5.8272853,-3.6225898,-7.9503026,-3.456731,-4.5058947,-0.23007646,-0.6606935,3.2493925,1.6384909,4.512777,4.1429152,5.033563,5.1186295,4.623535,4.2682385,1.4083992,2.7723815,3.4056566,3.199659,1.4148676
2,female,2,1,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-02-02-01-02-12.wav,calm,-677.3776,66.28235,0.7206649,17.090223,2.827505,1.2497927,-2.8794878,-3.2645435,-10.913805,-0.06620428,-8.09988,0.52089137,-10.683644,-0.5652752,-0.4639901,-2.562164,-8.625396,-2.2282467,-4.5224843,-4.2463284,-4.15224,-1.658747,-4.412297,-2.4104226,-2.5971065,0.5412053,1.0432271,3.2269475,0.62266535,4.4887614,2.6229997,3.6822712,4.6217437,4.843781,4.3449955,1.7678407,3.1966522,2.829461,1.580779,0.10389607
2,female,2,2,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-01-12.wav,calm,-677.0698,56.153713,-0.92744094,9.2718935,-2.4005356,0.30869663,-8.761704,-7.39559,-10.208208,-3.9941573,-9.511024,2.3557894,-15.115316,0.5283881,-4.418805,-5.996546,-9.632167,-1.3142488,-6.0960665,-3.0294971,-4.6848044,0.37096655,-4.0005836,1.2943532,-0.3620035,4.3343973,3.1516542,5.870944,0.21328034,5.008533,2.040041,5.3252807,4.579226,4.9442787,3.7521267,3.1489425,3.491881,4.066396,-0.3623714,-2.4366174
2,female,2,2,2,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-02-02-02-02-12.wav,calm,-677.57697,55.879787,-1.5186414,9.907581,-4.78662,0.28380433,-8.933177,-7.012332,-11.390599,-3.446116,-12.66968,1.5021486,-14.4696045,-0.9927562,-4.691992,-7.871037,-10.946627,-2.8730617,-8.37668,-5.248141,-6.3195386,-2.2349143,-7.571337,-4.37848,-5.264095,-1.6618291,0.0010389002,6.47033,3.8460512,7.719599,2.7421863,1.6665069,0.30531976,1.560019,2.0125544,2.2877345,2.3282475,3.2197437,1.8226087,1.5262111
3,female,1,1,1,ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_12/03-01-03-01-01-01-12.wav,happy,-606.2045,60.358814,-24.344942,12.689715,-4.803007,-4.5114784,-6.793818,-9.1939125,-10.548017,3.2390962,-9.285865,2.2637057,-12.436481,-1.0112327,-2.5564582,-6.625487,-8.47711,-0.49472505,-6.0456705,-1.7980938,-0.61439306,2.4514356,-1.2611355,2.7966552,-1.5843586,2.2212377,-0.21131888,2.4869282,2.4369073,6.730166,5.5548034,7.177325,6.9522986,8.757213,6.396153,3.7177124,0.9334691,0.30980808,0.9720867,1.4710958
